activation_start,cancel_time,exit_time,n_total,n_traded,n_cancelled,trigger_rate,n_win,n_loss,n_time_exit,win_rate,loss_rate,time_exit_rate,expectancy_r,mean_pnl_r,median_pnl_r,profit_factor,max_single_loss_r,avg_hold_bars,target_hit_rate,stop_hit_rate,vs_baseline_expectancy_r,slippage_adj_expectancy_r
13:15,14:00,15:45,5760,3758,2002,0.6524305555555555,301,9,3448,0.08009579563597659,0.002394890899414582,0.9175093134646088,0.7388288035033029,0.7388288035033029,0.6522623992552284,66.88888888888889,-1.0,125.82410856838744,0.08009579563597659,0.002394890899414582,0.31089617299825456,0.638828803503303
13:00,13:15,15:15,5760,3487,2273,0.6053819444444445,272,6,3209,0.07800401491253227,0.0017206767995411529,0.9202753082879266,0.7388151745804129,0.7388151745804129,0.6456865275210161,90.66666666666667,-1.0,112.54688844278749,0.07800401491253227,0.0017206767995411529,0.31088254407536453,0.6388151745804129
13:15,13:30,14:15,5760,3589,2171,0.6230902777777778,213,1,3375,0.059348007801616046,0.00027862914460852607,0.9403733630537754,0.7382780343509804,0.7382780343509804,0.6631483378004785,426.0,-1.0,50.15631095012538,0.059348007801616046,0.00027862914460852607,0.310345403845932,0.6382780343509804
14:00,14:30,14:30,5760,3793,1967,0.6585069444444445,240,0,3553,0.06327445293962562,0.0,0.9367255470603744,0.7381828252687112,0.7381828252687112,0.6234685780556514,,-0.5059367907873124,24.560506195623518,0.06327445293962562,0.0,0.3102501947636628,0.6381828252687112
13:45,14:00,14:45,5760,3646,2114,0.6329861111111111,258,0,3388,0.07076247942951179,0.0,0.9292375205704883,0.7380664585275489,0.7380664585275489,0.6499986291148003,,-0.7179142808259603,50.12150301700494,0.07076247942951179,0.0,0.31013382802250056,0.638066458527549
13:30,14:00,15:15,5760,3708,2052,0.64375,274,3,3431,0.07389428263214672,0.0008090614886731392,0.9252966558791802,0.7377046953069307,0.7377046953069307,0.6466162430341524,182.66666666666666,-1.0,87.7259978425027,0.07389428263214672,0.0008090614886731392,0.30977206480188235,0.6377046953069307
13:30,14:00,15:55,5760,3708,2052,0.64375,314,8,3386,0.08468176914778856,0.002157497303128371,0.9131607335490831,0.737070724837938,0.737070724837938,0.6547458473107486,78.5,-1.0,123.0088996763754,0.08468176914778856,0.002157497303128371,0.30913809433288963,0.637070724837938
14:00,14:30,15:45,5760,3793,1967,0.6585069444444445,296,4,3493,0.07803849195887161,0.0010545742156604272,0.920906933825468,0.7368026457589836,0.7368026457589836,0.6413694948121126,148.0,-1.0,88.93013445821249,0.07803849195887161,0.0010545742156604272,0.3088700152539352,0.6368026457589836
13:00,13:30,15:15,5760,3690,2070,0.640625,277,6,3407,0.07506775067750678,0.0016260162601626016,0.9233062330623306,0.7354468816843487,0.7354468816843487,0.6482264877425499,92.33333333333333,-1.0,112.19566395663956,0.07506775067750678,0.0016260162601626016,0.3075142511793003,0.6354468816843487
13:15,14:00,MOC,5760,3758,2002,0.6524305555555555,318,10,3430,0.0846194784459819,0.0026609898882384245,0.9127195316657797,0.7353837167202367,0.7353837167202367,0.6589634544174217,63.6,-1.0,139.3190526875998,0.0846194784459819,0.0026609898882384245,0.30745108621518835,0.6353837167202367
13:00,13:30,15:55,5760,3690,2070,0.640625,316,13,3361,0.08563685636856369,0.0035230352303523035,0.910840108401084,0.7346744833235663,0.7346744833235663,0.6554545352106329,48.61538461538461,-1.0,147.3869918699187,0.08563685636856369,0.0035230352303523035,0.30674185281851796,0.6346744833235664
13:00,13:15,15:55,5760,3487,2273,0.6053819444444445,309,13,3165,0.08861485517636937,0.003728133065672498,0.9076570117579581,0.73440894165565,0.73440894165565,0.6516070589297088,47.53846153846154,-1.0,147.59191281904216,0.08861485517636937,0.003728133065672498,0.3064763111506016,0.63440894165565
