activation_start,cancel_time,exit_time,n_total,n_traded,n_cancelled,trigger_rate,n_win,n_loss,n_time_exit,win_rate,loss_rate,time_exit_rate,expectancy_r,mean_pnl_r,median_pnl_r,profit_factor,max_single_loss_r,avg_hold_bars,target_hit_rate,stop_hit_rate,vs_baseline_expectancy_r,slippage_adj_expectancy_r
10:00,10:45,14:00,5760,3998,1762,0.6940972222222223,226,112,3660,0.05652826413206603,0.02801400700350175,0.9154577288644322,0.5580810239788057,0.5580810239788057,0.5112168255662857,4.035714285714286,-1.0,197.4319659829915,0.05652826413206603,0.02801400700350175,0.13014839347375728,0.4580810239788057
10:00,10:45,14:15,5760,3998,1762,0.6940972222222223,252,113,3633,0.06303151575787894,0.028264132066033017,0.908704352176088,0.5542433108247595,0.5542433108247595,0.5069858172412958,4.460176991150442,-1.0,209.47098549274637,0.06303151575787894,0.028264132066033017,0.12631068031971115,0.45424331082475955
10:00,10:45,14:30,5760,3998,1762,0.6940972222222223,289,116,3593,0.07228614307153577,0.029014507253626812,0.8986993496748374,0.5777600792643391,0.5777600792643391,0.5225745327018936,4.982758620689655,-1.0,221.5007503751876,0.07228614307153577,0.029014507253626812,0.14982744875929077,0.47776007926433917
10:00,10:45,14:45,5760,3998,1762,0.6940972222222223,299,123,3576,0.07478739369684842,0.030765382691345673,0.894447223611806,0.5595483751387529,0.5595483751387529,0.5223559118594789,4.861788617886178,-1.0,233.46523261630816,0.07478739369684842,0.030765382691345673,0.1316157446337045,0.4595483751387529
10:00,10:45,15:00,5760,3998,1762,0.6940972222222223,302,128,3568,0.07553776888444222,0.032016008004002,0.8924462231115557,0.548718684352497,0.548718684352497,0.5216405476898904,4.71875,-1.0,245.53551775887945,0.07553776888444222,0.032016008004002,0.12078605384744867,0.44871868435249707
10:00,10:45,15:15,5760,3998,1762,0.6940972222222223,310,135,3553,0.07753876938469234,0.03376688344172086,0.8886943471735868,0.5644547938535653,0.5644547938535653,0.5243517985570993,4.592592592592593,-1.0,257.77088544272135,0.07753876938469234,0.03376688344172086,0.13652216334851697,0.46445479385356536
10:00,10:45,15:30,5760,3998,1762,0.6940972222222223,320,142,3536,0.080040020010005,0.03551775887943972,0.8844422211105553,0.5666330705179222,0.5666330705179222,0.5155108044519952,4.507042253521127,-1.0,270.13881940970487,0.080040020010005,0.03551775887943972,0.13870044001287385,0.46663307051792224
10:00,10:45,15:45,5760,3998,1762,0.6940972222222223,333,151,3514,0.08329164582291146,0.03776888444222111,0.8789394697348675,0.5728854812785298,0.5728854812785298,0.5310647727428619,4.410596026490066,-1.0,282.8689344672336,0.08329164582291146,0.03776888444222111,0.1449528507734814,0.4728854812785298
10:00,10:45,15:55,5760,3998,1762,0.6940972222222223,345,154,3499,0.08629314657328664,0.03851925962981491,0.8751875937968985,0.5580199930579619,0.5580199930579619,0.5164107156502317,4.48051948051948,-1.0,291.5410205102551,0.08629314657328664,0.03851925962981491,0.13008736255291353,0.4580199930579619
10:00,10:45,MOC,5760,3998,1762,0.6940972222222223,347,159,3492,0.08679339669834918,0.03976988494247124,0.8734367183591796,0.5652870070305919,0.5652870070305919,0.5257760666920308,4.364779874213837,-1.0,295.7901450725363,0.08679339669834918,0.03976988494247124,0.1373543765255435,0.4652870070305919
10:00,11:00,10:30,5760,4084,1676,0.7090277777777778,90,7,3987,0.022037218413320275,0.0017140058765915769,0.9762487757100882,0.3450575830142357,0.3450575830142357,0.2443518952364036,25.714285714285715,-1.0,23.077619980411363,0.022037218413320275,0.0017140058765915769,-0.08287504749081265,0.24505758301423572
10:00,11:00,10:45,5760,4084,1676,0.7090277777777778,104,12,3968,0.025465230166503428,0.002938295788442703,0.9715964740450539,0.3298096173174322,0.3298096173174322,0.22307785420510762,17.333333333333332,-1.0,36.16895200783546,0.025465230166503428,0.002938295788442703,-0.09812301318761618,0.22980961731743219
10:00,11:00,11:00,5760,4084,1676,0.7090277777777778,112,18,3954,0.02742409402546523,0.004407443682664055,0.9681684622918707,0.3428809532826478,0.3428809532826478,0.24837027805882983,12.444444444444445,-1.0,49.081292850146916,0.02742409402546523,0.004407443682664055,-0.08505167722240059,0.24288095328264778
10:00,11:00,11:15,5760,4084,1676,0.7090277777777778,124,28,3932,0.030362389813907934,0.0068560235063663075,0.9627815866797258,0.3740929221847403,0.3740929221847403,0.28191073341151374,8.857142857142858,-1.0,61.89740450538687,0.030362389813907934,0.0068560235063663075,-0.0538397083203081,0.27409292218474024
10:00,11:00,11:30,5760,4084,1676,0.7090277777777778,136,34,3914,0.03330068560235064,0.00832517140058766,0.9583741429970617,0.38472136082479125,0.38472136082479125,0.29626136876847114,8.0,-1.0,74.56464250734574,0.03330068560235064,0.00832517140058766,-0.043211269680257125,0.28472136082479127
10:00,11:00,11:45,5760,4084,1676,0.7090277777777778,144,42,3898,0.03525954946131244,0.01028403525954946,0.954456415279138,0.3702938279185593,0.3702938279185593,0.2925129616533447,6.857142857142857,-1.0,87.10161606268365,0.03525954946131244,0.01028403525954946,-0.05763880258648907,0.27029382791855927
10:00,11:00,12:00,5760,4084,1676,0.7090277777777778,150,49,3885,0.03672869735553379,0.011998041136141039,0.9512732615083251,0.38575516946885435,0.38575516946885435,0.30707835058101296,6.122448979591836,-1.0,99.49412340842312,0.03672869735553379,0.011998041136141039,-0.04217746103619402,0.2857551694688544
10:00,11:00,12:15,5760,4084,1676,0.7090277777777778,157,56,3871,0.03844270323212537,0.013712047012732615,0.9478452497551421,0.4056526516431466,0.4056526516431466,0.325181923985136,5.607142857142857,-1.0,111.75048971596475,0.03844270323212537,0.013712047012732615,-0.02227997886190175,0.3056526516431466
10:00,11:00,12:30,5760,4084,1676,0.7090277777777778,168,63,3853,0.04113614103819784,0.015426052889324192,0.943437806072478,0.4026119972153661,0.4026119972153661,0.3185934904985984,5.333333333333333,-1.0,123.95004897159647,0.04113614103819784,0.015426052889324192,-0.02532063328968226,0.30261199721536614
10:00,11:00,12:45,5760,4084,1676,0.7090277777777778,169,69,3846,0.04138099902056807,0.016895200783545544,0.9417238001958864,0.40279361454609575,0.40279361454609575,0.32290368318426055,4.898550724637682,-1.0,136.0805582761998,0.04138099902056807,0.016895200783545544,-0.025139015958952626,0.30279361454609577
10:00,11:00,13:00,5760,4084,1676,0.7090277777777778,172,80,3832,0.04211557296767875,0.019588638589618023,0.9382957884427032,0.3930910059527407,0.3930910059527407,0.30863943262263827,4.3,-1.0,148.19417238001958,0.04211557296767875,0.019588638589618023,-0.03484162455230766,0.29309100595274074
10:00,11:00,13:15,5760,4084,1676,0.7090277777777778,176,88,3820,0.043095004897159644,0.021547502448579822,0.9353574926542605,0.3989185831297948,0.3989185831297948,0.31454030417444034,4.0,-1.0,160.29578844270324,0.043095004897159644,0.021547502448579822,-0.029014047375253593,0.2989185831297948
10:00,11:00,13:30,5760,4084,1676,0.7090277777777778,193,96,3795,0.04725759059745348,0.023506366307541625,0.9292360430950048,0.4687078744707534,0.4687078744707534,0.446744738311593,4.020833333333333,-1.0,172.5222820763957,0.04725759059745348,0.023506366307541625,0.04077524396570503,0.36870787447075337
10:00,11:00,13:45,5760,4084,1676,0.7090277777777778,207,108,3769,0.050685602350636634,0.02644466209598433,0.922869735553379,0.4927432110936459,0.4927432110936459,0.46960896720980094,3.8333333333333335,-1.0,184.666013712047,0.050685602350636634,0.02644466209598433,0.06481058058859751,0.39274321109364585
10:00,11:00,14:00,5760,4084,1676,0.7090277777777778,226,113,3745,0.05533790401567091,0.027668952007835455,0.9169931439764937,0.5491828858016405,0.5491828858016405,0.49780976819515677,4.0,-1.0,196.7945641527914,0.05533790401567091,0.027668952007835455,0.12125025529659217,0.44918288580164056
10:00,11:00,14:15,5760,4084,1676,0.7090277777777778,252,114,3718,0.061704211557296766,0.02791380999020568,0.9103819784524976,0.5438163636086087,0.5438163636086087,0.494532491739762,4.421052631578948,-1.0,208.85798237022527,0.061704211557296766,0.02791380999020568,0.11588373310356037,0.44381636360860877
10:00,11:00,14:30,5760,4084,1676,0.7090277777777778,289,117,3678,0.07076395690499511,0.028648383937316356,0.9005876591576886,0.5663362031864888,0.5663362031864888,0.5083392657496578,4.94017094017094,-1.0,220.91650342801177,0.07076395690499511,0.028648383937316356,0.13840357268144043,0.46633620318648883
10:00,11:00,14:45,5760,4084,1676,0.7090277777777778,299,124,3661,0.07321253672869736,0.030362389813907934,0.8964250734573947,0.5497312108984912,0.5497312108984912,0.5096852136415339,4.82258064516129,-1.0,232.91429970617042,0.07321253672869736,0.030362389813907934,0.12179858039344282,0.4497312108984912
10:00,11:00,15:00,5760,4084,1676,0.7090277777777778,302,130,3652,0.07394711067580803,0.031831537708129284,0.8942213516160626,0.5397300706800163,0.5397300706800163,0.5065917460301833,4.6461538461538465,-1.0,245.01273261508325,0.07394711067580803,0.031831537708129284,0.11179744017496795,0.43973007068001635
10:00,11:00,15:15,5760,4084,1676,0.7090277777777778,310,137,3637,0.07590597453476983,0.03354554358472086,0.8905484818805093,0.5555669542414834,0.5555669542414834,0.5117486035034271,4.525547445255475,-1.0,257.27889324191966,0.07590597453476983,0.03354554358472086,0.12763432373643502,0.4555669542414834
10:00,11:00,15:30,5760,4084,1676,0.7090277777777778,320,144,3620,0.07835455435847209,0.03525954946131244,0.8863858961802155,0.5575436803634394,0.5575436803634394,0.5036428313724215,4.444444444444445,-1.0,269.6807051909892,0.07835455435847209,0.03525954946131244,0.129611049858391,0.4575436803634394
10:00,11:00,15:45,5760,4084,1676,0.7090277777777778,334,153,3597,0.08178256611165524,0.037463271302644464,0.8807541625857003,0.5649780071901345,0.5649780071901345,0.5206616432740762,4.366013071895424,-1.0,282.44172380019586,0.08178256611165524,0.037463271302644464,0.1370453766850861,0.4649780071901345
10:00,11:00,15:55,5760,4084,1676,0.7090277777777778,346,156,3582,0.08472086190009795,0.03819784524975514,0.8770812928501469,0.5507806686348247,0.5507806686348247,0.5077615495824614,4.435897435897436,-1.0,291.1334476003918,0.08472086190009795,0.03819784524975514,0.1228480381297763,0.4507806686348247
10:00,11:00,MOC,5760,4084,1676,0.7090277777777778,348,161,3575,0.08521057786483839,0.03942213516160627,0.8753672869735554,0.5586028850017061,0.5586028850017061,0.5177486209636707,4.3229813664596275,-1.0,295.3929970617042,0.08521057786483839,0.03942213516160627,0.1306702544966577,0.4586028850017061
10:00,11:15,10:30,5760,4174,1586,0.7246527777777778,90,7,4077,0.02156205079060853,0.0016770483948251077,0.9767609008145663,0.3304515546598173,0.3304515546598173,0.23041120503529333,25.714285714285715,-1.0,21.879012937230474,0.02156205079060853,0.0016770483948251077,-0.09748107584523108,0.2304515546598173
10:00,11:15,10:45,5760,4174,1586,0.7246527777777778,104,12,4058,0.024916147580258743,0.0028749401054144704,0.9722089123143268,0.3162263080143644,0.3162263080143644,0.20986888553167088,17.333333333333332,-1.0,34.95999041686632,0.024916147580258743,0.0028749401054144704,-0.11170632249068396,0.2162263080143644
10:00,11:15,11:00,5760,4174,1586,0.7246527777777778,112,18,4044,0.026832774317201723,0.004312410158121706,0.9688548155246766,0.33243360087060053,0.33243360087060053,0.2297973256332555,12.444444444444445,-1.0,47.8713464302827,0.026832774317201723,0.004312410158121706,-0.09549902963444784,0.23243360087060053
10:00,11:15,11:15,5760,4174,1586,0.7246527777777778,124,28,4022,0.029707714422616195,0.006708193579300431,0.9635840919980834,0.36689791888676904,0.36689791888676904,0.26815134898932896,8.857142857142858,-1.0,60.687350263536175,0.029707714422616195,0.006708193579300431,-0.061034711618279336,0.26689791888676906
10:00,11:15,11:30,5760,4174,1586,0.7246527777777778,136,34,4004,0.03258265452803066,0.008145663632007666,0.9592716818399617,0.3768091631021807,0.3768091631021807,0.28267186745554124,8.0,-1.0,73.35505510301869,0.03258265452803066,0.008145663632007666,-0.05112346740286766,0.27680916310218073
10:00,11:15,11:45,5760,4174,1586,0.7246527777777778,144,42,3988,0.03449928126497365,0.010062290368950648,0.9554384283660757,0.36255965912134974,0.36255965912134974,0.281479382063476,6.857142857142857,-1.0,85.886200287494,0.03449928126497365,0.010062290368950648,-0.06537297138369863,0.2625596591213497
10:00,11:15,12:00,5760,4174,1586,0.7246527777777778,150,49,3975,0.035936751317680884,0.011739338763775755,0.9523239099185433,0.37836902298388464,0.37836902298388464,0.29886149735537637,6.122448979591836,-1.0,98.2733588883565,0.035936751317680884,0.011739338763775755,-0.04956360752116373,0.27836902298388466
10:00,11:15,12:15,5760,4174,1586,0.7246527777777778,157,56,3961,0.03761379971250599,0.013416387158600862,0.9489698131288932,0.3974713080408742,0.3974713080408742,0.3143915260512532,5.607142857142857,-1.0,110.53306181121226,0.03761379971250599,0.013416387158600862,-0.030461322464174156,0.2974713080408742
10:00,11:15,12:30,5760,4174,1586,0.7246527777777778,168,63,3943,0.04024916147580259,0.01509343555342597,0.9446574029707714,0.3940755787077081,0.3940755787077081,0.308261557920781,5.333333333333333,-1.0,122.73526593195974,0.04024916147580259,0.01509343555342597,-0.033857051797340276,0.29407557870770806
10:00,11:15,12:45,5760,4174,1586,0.7246527777777778,169,69,3936,0.04048873981792046,0.016530905606133205,0.9429803545759463,0.3943200885167306,0.3943200885167306,0.3091388474999974,4.898550724637682,-1.0,134.86224245328222,0.04048873981792046,0.016530905606133205,-0.03361254198831776,0.29432008851673064
10:00,11:15,13:00,5760,4174,1586,0.7246527777777778,172,80,3922,0.041207474844274075,0.019166267369429803,0.9396262577862962,0.38403543990307176,0.38403543990307176,0.29743797495477897,4.3,-1.0,146.97795879252516,0.041207474844274075,0.019166267369429803,-0.04389719060197661,0.2840354399030718
10:00,11:15,13:15,5760,4174,1586,0.7246527777777778,176,88,3910,0.04216578821274557,0.021082894106372783,0.9367513176808816,0.390330021022699,0.390330021022699,0.30210915048863807,4.0,-1.0,159.07331097268806,0.04216578821274557,0.021082894106372783,-0.03760260948234939,0.290330021022699
10:00,11:15,13:30,5760,4174,1586,0.7246527777777778,193,96,3885,0.0462386200287494,0.022999520843315763,0.9307618591279349,0.4584221431625824,0.4584221431625824,0.4346045277604046,4.020833333333333,-1.0,171.3080977479636,0.0462386200287494,0.022999520843315763,0.030489512657534024,0.35842214316258236
10:00,11:15,13:45,5760,4174,1586,0.7246527777777778,207,108,3859,0.049592716818399614,0.025874460948730235,0.9245328222328701,0.48166269017228697,0.48166269017228697,0.4461250039572144,3.8333333333333335,-1.0,183.44968854815525,0.049592716818399614,0.025874460948730235,0.053730059667238594,0.38166269017228693
10:00,11:15,14:00,5760,4174,1586,0.7246527777777778,226,113,3835,0.05414470531863919,0.027072352659319596,0.9187829420220412,0.5373834770270809,0.5373834770270809,0.480574566206937,4.0,-1.0,195.58481073310972,0.05414470531863919,0.027072352659319596,0.10945084652203252,0.4373834770270809
10:00,11:15,14:15,5760,4174,1586,0.7246527777777778,252,114,3808,0.06037374221370388,0.02731193100143747,0.9123143267848587,0.5308658199780062,0.5308658199780062,0.47864917224841264,4.421052631578948,-1.0,207.6554863440345,0.06037374221370388,0.02731193100143747,0.10293318947295782,0.4308658199780062
10:00,11:15,14:30,5760,4174,1586,0.7246527777777778,289,117,3768,0.06923814087206516,0.028030666027791088,0.9027311931001437,0.5532787762381399,0.5532787762381399,0.4915824387877065,4.94017094017094,-1.0,219.72807858169622,0.06923814087206516,0.028030666027791088,0.12534614573309155,0.45327877623813995
10:00,11:15,14:45,5760,4174,1586,0.7246527777777778,299,127,3748,0.07163392429324389,0.030426449448969814,0.8979396262577863,0.5379000282710814,0.5379000282710814,0.4959205517067985,4.708661417322834,-1.0,231.7388596070915,0.07163392429324389,0.030426449448969814,0.10996739776603304,0.43790002827108143
10:00,11:15,15:00,5760,4174,1586,0.7246527777777778,302,135,3737,0.07235265931959751,0.03234307618591279,0.8953042644944897,0.5286053761224764,0.5286053761224764,0.4948381267872588,4.474074074074074,-1.0,243.8445136559655,0.07235265931959751,0.03234307618591279,0.100672745617428,0.4286053761224764
